date,year,total,age,short,location
2011-01-24,2011,74.0,Y40-59,PL61,kujawsko-pomorskie
2011-01-24,2011,257.0,Y_GE80,PL41,wielkopolskie
2011-01-24,2011,57.0,Y40-59,PL63,pomorskie
2011-01-24,2011,112.0,Y40-59,PL71,łódzkie
2011-01-24,2011,42.0,Y40-59,PL72,świętokrzyskie
2011-01-24,2011,58.0,Y40-59,PL81,lubelskie
2011-01-24,2011,52.0,Y40-59,PL82,podkarpackie
2011-01-24,2011,27.0,Y40-59,PL84,podlaskie
2011-01-24,2011,172.0,Y40-59,PL9,mazowieckie
2011-01-24,2011,112.0,Y_GE80,PL42,zachodniopomorskie
2011-01-24,2011,237.0,Y60-79,PL21,małopolskie
2011-01-24,2011,464.0,Y60-79,PL22,śląskie
2011-01-24,2011,268.0,Y60-79,PL41,wielkopolskie
2011-01-24,2011,134.0,Y60-79,PL42,zachodniopomorskie
2011-01-24,2011,91.0,Y60-79,PL43,lubuskie
2011-01-24,2011,3137.0,Y60-79,PL,Polska
2011-01-24,2011,95.0,Y60-79,PL52,opolskie
2011-01-24,2011,251.0,Y60-79,PL51,dolnośląskie
2011-01-24,2011,273.0,Y_GE80,PL21,małopolskie
2011-01-24,2011,3000.0,Y_GE80,PL,Polska
2011-01-24,2011,426.0,Y60-79,PL9,mazowieckie
2011-01-24,2011,85.0,Y60-79,PL84,podlaskie
2011-01-24,2011,149.0,Y60-79,PL82,podkarpackie
2011-01-24,2011,354.0,Y_GE80,PL22,śląskie
2011-01-24,2011,111.0,Y60-79,PL72,świętokrzyskie
2011-01-24,2011,217.0,Y60-79,PL71,łódzkie
2011-01-24,2011,171.0,Y60-79,PL63,pomorskie
2011-01-24,2011,109.0,Y60-79,PL62,warmińsko-mazurskie
2011-01-24,2011,155.0,Y60-79,PL61,kujawsko-pomorskie
2011-01-24,2011,174.0,Y60-79,PL81,lubelskie
2011-01-31,2011,6.0,Y20-39,PL52,opolskie
2011-01-31,2011,23.0,Y20-39,PL51,dolnośląskie
2011-01-31,2011,4.0,Y20-39,PL43,lubuskie
2011-01-31,2011,18.0,Y20-39,PL42,zachodniopomorskie
2011-01-31,2011,18.0,Y20-39,PL41,wielkopolskie
2011-01-31,2011,236.0,Y20-39,PL,Polska
2011-01-31,2011,14.0,Y20-39,PL21,małopolskie
2011-01-31,2011,0.0,UNK,PL9,mazowieckie
2011-01-31,2011,0.0,UNK,PL84,podlaskie
2011-01-31,2011,0.0,UNK,PL82,podkarpackie
2011-01-31,2011,31.0,Y20-39,PL22,śląskie
2011-01-31,2011,7.0,Y20-39,PL61,kujawsko-pomorskie
2011-01-31,2011,30.0,Y40-59,PL43,lubuskie
2011-01-31,2011,12.0,Y20-39,PL63,pomorskie
2011-01-31,2011,20.0,Y20-39,PL71,łódzkie
2011-01-31,2011,11.0,Y20-39,PL72,świętokrzyskie
2011-01-31,2011,18.0,Y20-39,PL81,lubelskie
2011-01-31,2011,5.0,Y20-39,PL82,podkarpackie
2011-01-31,2011,11.0,Y20-39,PL84,podlaskie
2011-01-31,2011,26.0,Y20-39,PL9,mazowieckie
2011-01-31,2011,1349.0,Y40-59,PL,Polska
2011-01-31,2011,93.0,Y40-59,PL21,małopolskie
2011-01-31,2011,199.0,Y40-59,PL22,śląskie
2011-01-31,2011,111.0,Y40-59,PL41,wielkopolskie
2011-01-31,2011,58.0,Y40-59,PL42,zachodniopomorskie
2011-01-31,2011,0.0,UNK,PL81,lubelskie
2011-01-31,2011,12.0,Y20-39,PL62,warmińsko-mazurskie
2011-01-31,2011,0.0,UNK,PL72,świętokrzyskie
2011-01-31,2011,223.0,TOTAL,PL84,podlaskie
2011-01-31,2011,0.0,UNK,PL63,pomorskie
2011-01-31,2011,98.0,Y40-59,PL51,dolnośląskie
2011-01-31,2011,659.0,TOTAL,PL21,małopolskie
2011-01-31,2011,1061.0,TOTAL,PL22,śląskie
2011-01-31,2011,671.0,TOTAL,PL41,wielkopolskie
2011-01-31,2011,337.0,TOTAL,PL42,zachodniopomorskie
2011-01-31,2011,189.0,TOTAL,PL43,lubuskie
2011-01-31,2011,647.0,TOTAL,PL51,dolnośląskie
2011-01-31,2011,199.0,TOTAL,PL52,opolskie
2011-01-31,2011,429.0,TOTAL,PL61,kujawsko-pomorskie
2011-01-31,2011,263.0,TOTAL,PL62,warmińsko-mazurskie
2011-01-31,2011,407.0,TOTAL,PL63,pomorskie
2011-01-31,2011,679.0,TOTAL,PL71,łódzkie
2011-01-31,2011,0.0,UNK,PL71,łódzkie
2011-01-31,2011,291.0,TOTAL,PL72,świętokrzyskie
2011-01-31,2011,352.0,TOTAL,PL82,podkarpackie
2011-01-31,2011,1173.0,TOTAL,PL9,mazowieckie
2011-01-31,2011,0.0,UNK,PL,Polska
2011-01-31,2011,0.0,UNK,PL21,małopolskie
2011-01-31,2011,0.0,UNK,PL22,śląskie
2011-01-31,2011,0.0,UNK,PL41,wielkopolskie
2011-01-31,2011,0.0,UNK,PL42,zachodniopomorskie
2011-01-31,2011,0.0,UNK,PL43,lubuskie
2011-01-31,2011,0.0,UNK,PL51,dolnośląskie
2011-01-31,2011,0.0,UNK,PL52,opolskie
2011-01-31,2011,0.0,UNK,PL61,kujawsko-pomorskie
2011-01-31,2011,0.0,UNK,PL62,warmińsko-mazurskie
2011-01-31,2011,493.0,TOTAL,PL81,lubelskie
2011-01-31,2011,8073.0,TOTAL,PL,Polska
2011-01-31,2011,27.0,Y40-59,PL52,opolskie
2011-01-31,2011,69.0,Y40-59,PL62,warmińsko-mazurskie
2011-01-31,2011,75.0,Y_GE80,PL52,opolskie
2011-01-31,2011,151.0,Y_GE80,PL61,kujawsko-pomorskie
2011-01-31,2011,86.0,Y_GE80,PL62,warmińsko-mazurskie
2011-01-31,2011,148.0,Y_GE80,PL63,pomorskie
2011-01-31,2011,257.0,Y_GE80,PL71,łódzkie
2011-01-31,2011,128.0,Y_GE80,PL72,świętokrzyskie
2011-01-31,2011,224.0,Y_GE80,PL81,lubelskie
2011-01-31,2011,136.0,Y_GE80,PL82,podkarpackie
2011-01-31,2011,96.0,Y_GE80,PL84,podlaskie
2011-01-31,2011,498.0,Y_GE80,PL9,mazowieckie
2011-01-31,2011,96.0,Y_LT20,PL,Polska
2011-01-31,2011,13.0,Y_LT20,PL22,śląskie
2011-01-31,2011,7.0,Y_LT20,PL41,wielkopolskie
2011-01-31,2011,5.0,Y_LT20,PL42,zachodniopomorskie
2011-01-31,2011,4.0,Y_LT20,PL43,lubuskie
2011-01-31,2011,11.0,Y_LT20,PL51,dolnośląskie
2011-01-31,2011,1.0,Y_LT20,PL52,opolskie
2011-01-31,2011,11.0,Y_LT20,PL61,kujawsko-pomorskie
2011-01-31,2011,1.0,Y_LT20,PL62,warmińsko-mazurskie
2011-01-31,2011,2.0,Y_LT20,PL63,pomorskie
2011-01-31,2011,10.0,Y_LT20,PL71,łódzkie
2011-01-31,2011,4.0,Y_LT20,PL72,świętokrzyskie
2011-01-31,2011,4.0,Y_LT20,PL81,lubelskie
2011-01-31,2011,6.0,Y_LT20,PL82,podkarpackie
2011-01-31,2011,3.0,Y_LT20,PL84,podlaskie
2011-01-31,2011,8.0,Y_LT20,PL9,mazowieckie
2011-01-31,2011,75.0,Y40-59,PL61,kujawsko-pomorskie
2011-01-31,2011,247.0,Y_GE80,PL51,dolnośląskie
2011-01-31,2011,62.0,Y_GE80,PL43,lubuskie
2011-01-31,2011,6.0,Y_LT20,PL21,małopolskie
2011-01-31,2011,258.0,Y_GE80,PL41,wielkopolskie
2011-01-31,2011,109.0,Y_GE80,PL42,zachodniopomorskie
2011-01-31,2011,120.0,Y40-59,PL71,łódzkie
2011-01-31,2011,38.0,Y40-59,PL72,świętokrzyskie
2011-01-31,2011,70.0,Y40-59,PL81,lubelskie
2011-01-31,2011,72.0,Y40-59,PL82,podkarpackie
2011-01-31,2011,30.0,Y40-59,PL84,podlaskie
2011-01-31,2011,201.0,Y40-59,PL9,mazowieckie
2011-01-31,2011,3312.0,Y60-79,PL,Polska
2011-01-31,2011,290.0,Y60-79,PL21,małopolskie
2011-01-31,2011,469.0,Y60-79,PL22,śląskie
2011-01-31,2011,277.0,Y60-79,PL41,wielkopolskie
2011-01-31,2011,147.0,Y60-79,PL42,zachodniopomorskie
2011-01-31,2011,89.0,Y60-79,PL43,lubuskie
2011-01-31,2011,268.0,Y60-79,PL51,dolnośląskie
2011-01-31,2011,58.0,Y40-59,PL63,pomorskie
2011-01-31,2011,185.0,Y60-79,PL61,kujawsko-pomorskie
2011-01-31,2011,90.0,Y60-79,PL52,opolskie
2011-01-31,2011,256.0,Y_GE80,PL21,małopolskie
2011-01-31,2011,3080.0,Y_GE80,PL,Polska
2011-01-31,2011,440.0,Y60-79,PL9,mazowieckie
2011-01-31,2011,83.0,Y60-79,PL84,podlaskie
2011-01-31,2011,133.0,Y60-79,PL82,podkarpackie
2011-01-31,2011,349.0,Y_GE80,PL22,śląskie
2011-01-31,2011,110.0,Y60-79,PL72,świętokrzyskie
2011-01-31,2011,272.0,Y60-79,PL71,łódzkie
2011-01-31,2011,187.0,Y60-79,PL63,pomorskie
2011-01-31,2011,95.0,Y60-79,PL62,warmińsko-mazurskie
2011-01-31,2011,177.0,Y60-79,PL81,lubelskie
2011-02-07,2011,6.0,Y20-39,PL52,opolskie
2011-02-07,2011,18.0,Y20-39,PL51,dolnośląskie
2011-02-07,2011,3.0,Y20-39,PL43,lubuskie
2011-02-07,2011,0.0,UNK,PL82,podkarpackie
2011-02-07,2011,12.0,Y20-39,PL42,zachodniopomorskie
2011-02-07,2011,21.0,Y20-39,PL21,małopolskie
2011-02-07,2011,29.0,Y20-39,PL22,śląskie
2011-02-07,2011,231.0,Y20-39,PL,Polska
2011-02-07,2011,0.0,UNK,PL9,mazowieckie
2011-02-07,2011,0.0,UNK,PL84,podlaskie
2011-02-07,2011,12.0,Y20-39,PL61,kujawsko-pomorskie
2011-02-07,2011,13.0,Y20-39,PL41,wielkopolskie
2011-02-07,2011,5.0,Y20-39,PL62,warmińsko-mazurskie
2011-02-07,2011,13.0,Y20-39,PL84,podlaskie
2011-02-07,2011,27.0,Y20-39,PL71,łódzkie
2011-02-07,2011,9.0,Y20-39,PL72,świętokrzyskie
2011-02-07,2011,11.0,Y20-39,PL81,lubelskie
2011-02-07,2011,11.0,Y20-39,PL82,podkarpackie
2011-02-07,2011,31.0,Y20-39,PL9,mazowieckie
2011-02-07,2011,1368.0,Y40-59,PL,Polska
2011-02-07,2011,78.0,Y40-59,PL21,małopolskie
2011-02-07,2011,200.0,Y40-59,PL22,śląskie
2011-02-07,2011,108.0,Y40-59,PL41,wielkopolskie
2011-02-07,2011,58.0,Y40-59,PL42,zachodniopomorskie
2011-02-07,2011,45.0,Y40-59,PL43,lubuskie
2011-02-07,2011,0.0,UNK,PL81,lubelskie
2011-02-07,2011,10.0,Y20-39,PL63,pomorskie
2011-02-07,2011,0.0,UNK,PL72,świętokrzyskie
2011-02-07,2011,133.0,Y40-59,PL51,dolnośląskie
2011-02-07,2011,0.0,UNK,PL63,pomorskie
2011-02-07,2011,7934.0,TOTAL,PL,Polska
2011-02-07,2011,655.0,TOTAL,PL21,małopolskie
2011-02-07,2011,1052.0,TOTAL,PL22,śląskie
2011-02-07,2011,684.0,TOTAL,PL41,wielkopolskie
2011-02-07,2011,357.0,TOTAL,PL42,zachodniopomorskie
2011-02-07,2011,192.0,TOTAL,PL43,lubuskie
2011-02-07,2011,647.0,TOTAL,PL51,dolnośląskie
2011-02-07,2011,189.0,TOTAL,PL52,opolskie
2011-02-07,2011,347.0,TOTAL,PL61,kujawsko-pomorskie
2011-02-07,2011,242.0,TOTAL,PL62,warmińsko-mazurskie
2011-02-07,2011,403.0,TOTAL,PL63,pomorskie
2011-02-07,2011,663.0,TOTAL,PL71,łódzkie
2011-02-07,2011,273.0,TOTAL,PL72,świętokrzyskie
2011-02-07,2011,457.0,TOTAL,PL81,lubelskie
2011-02-07,2011,348.0,TOTAL,PL82,podkarpackie
2011-02-07,2011,254.0,TOTAL,PL84,podlaskie
2011-02-07,2011,1171.0,TOTAL,PL9,mazowieckie
2011-02-07,2011,0.0,UNK,PL,Polska
2011-02-07,2011,0.0,UNK,PL21,małopolskie
2011-02-07,2011,0.0,UNK,PL22,śląskie
2011-02-07,2011,0.0,UNK,PL41,wielkopolskie
2011-02-07,2011,0.0,UNK,PL42,zachodniopomorskie
2011-02-07,2011,0.0,UNK,PL43,lubuskie
2011-02-07,2011,0.0,UNK,PL51,dolnośląskie
2011-02-07,2011,0.0,UNK,PL52,opolskie
2011-02-07,2011,0.0,UNK,PL61,kujawsko-pomorskie
2011-02-07,2011,0.0,UNK,PL62,warmińsko-mazurskie
2011-02-07,2011,0.0,UNK,PL71,łódzkie
2011-02-07,2011,39.0,Y40-59,PL52,opolskie
2011-02-07,2011,3.0,Y_LT20,PL21,małopolskie
2011-02-07,2011,55.0,Y40-59,PL62,warmińsko-mazurskie
2011-02-07,2011,70.0,Y_GE80,PL52,opolskie
2011-02-07,2011,129.0,Y_GE80,PL61,kujawsko-pomorskie
2011-02-07,2011,91.0,Y_GE80,PL62,warmińsko-mazurskie
2011-02-07,2011,146.0,Y_GE80,PL63,pomorskie
2011-02-07,2011,249.0,Y_GE80,PL71,łódzkie
2011-02-07,2011,119.0,Y_GE80,PL72,świętokrzyskie
2011-02-07,2011,196.0,Y_GE80,PL81,lubelskie
2011-02-07,2011,160.0,Y_GE80,PL82,podkarpackie
2011-02-07,2011,108.0,Y_GE80,PL84,podlaskie
2011-02-07,2011,468.0,Y_GE80,PL9,mazowieckie
2011-02-07,2011,79.0,Y_LT20,PL,Polska
2011-02-07,2011,14.0,Y_LT20,PL9,mazowieckie
2011-02-07,2011,229.0,Y_GE80,PL51,dolnośląskie
2011-02-07,2011,9.0,Y_LT20,PL22,śląskie
2011-02-07,2011,8.0,Y_LT20,PL42,zachodniopomorskie
2011-02-07,2011,2.0,Y_LT20,PL43,lubuskie
2011-02-07,2011,4.0,Y_LT20,PL51,dolnośląskie
2011-02-07,2011,1.0,Y_LT20,PL52,opolskie
2011-02-07,2011,3.0,Y_LT20,PL61,kujawsko-pomorskie
2011-02-07,2011,3.0,Y_LT20,PL62,warmińsko-mazurskie
2011-02-07,2011,5.0,Y_LT20,PL63,pomorskie
2011-02-07,2011,5.0,Y_LT20,PL71,łódzkie
2011-02-07,2011,3.0,Y_LT20,PL72,świętokrzyskie
2011-02-07,2011,3.0,Y_LT20,PL81,lubelskie
2011-02-07,2011,1.0,Y_LT20,PL82,podkarpackie
2011-02-07,2011,5.0,Y_LT20,PL84,podlaskie
2011-02-07,2011,10.0,Y_LT20,PL41,wielkopolskie
2011-02-07,2011,54.0,Y_GE80,PL43,lubuskie
2011-02-07,2011,61.0,Y40-59,PL61,kujawsko-pomorskie
2011-02-07,2011,277.0,Y_GE80,PL41,wielkopolskie
2011-02-07,2011,111.0,Y_GE80,PL42,zachodniopomorskie
2011-02-07,2011,112.0,Y40-59,PL71,łódzkie
2011-02-07,2011,43.0,Y40-59,PL72,świętokrzyskie
2011-02-07,2011,71.0,Y40-59,PL81,lubelskie
2011-02-07,2011,52.0,Y40-59,PL82,podkarpackie
2011-02-07,2011,35.0,Y40-59,PL84,podlaskie
2011-02-07,2011,205.0,Y40-59,PL9,mazowieckie
2011-02-07,2011,3215.0,Y60-79,PL,Polska
2011-02-07,2011,272.0,Y60-79,PL21,małopolskie
2011-02-07,2011,461.0,Y60-79,PL22,śląskie
2011-02-07,2011,276.0,Y60-79,PL41,wielkopolskie
2011-02-07,2011,168.0,Y60-79,PL42,zachodniopomorskie
2011-02-07,2011,88.0,Y60-79,PL43,lubuskie
2011-02-07,2011,73.0,Y40-59,PL63,pomorskie
2011-02-07,2011,73.0,Y60-79,PL52,opolskie
2011-02-07,2011,263.0,Y60-79,PL51,dolnośląskie
2011-02-07,2011,281.0,Y_GE80,PL21,małopolskie
2011-02-07,2011,3041.0,Y_GE80,PL,Polska
2011-02-07,2011,453.0,Y60-79,PL9,mazowieckie
2011-02-07,2011,93.0,Y60-79,PL84,podlaskie
2011-02-07,2011,124.0,Y60-79,PL82,podkarpackie
2011-02-07,2011,353.0,Y_GE80,PL22,śląskie
2011-02-07,2011,99.0,Y60-79,PL72,świętokrzyskie
2011-02-07,2011,270.0,Y60-79,PL71,łódzkie
2011-02-07,2011,169.0,Y60-79,PL63,pomorskie
2011-02-07,2011,88.0,Y60-79,PL62,warmińsko-mazurskie
2011-02-07,2011,142.0,Y60-79,PL61,kujawsko-pomorskie
2011-02-07,2011,176.0,Y60-79,PL81,lubelskie
2011-02-14,2011,4.0,Y20-39,PL52,opolskie
2011-02-14,2011,18.0,Y20-39,PL51,dolnośląskie
2011-02-14,2011,5.0,Y20-39,PL43,lubuskie
2011-02-14,2011,8.0,Y20-39,PL42,zachodniopomorskie
2011-02-14,2011,13.0,Y20-39,PL21,małopolskie
2011-02-14,2011,31.0,Y20-39,PL22,śląskie
2011-02-14,2011,206.0,Y20-39,PL,Polska
2011-02-14,2011,0.0,UNK,PL9,mazowieckie
2011-02-14,2011,0.0,UNK,PL84,podlaskie
2011-02-14,2011,9.0,Y20-39,PL61,kujawsko-pomorskie
2011-02-14,2011,11.0,Y20-39,PL41,wielkopolskie
2011-02-14,2011,0.0,UNK,PL82,podkarpackie
2011-02-14,2011,10.0,Y20-39,PL84,podlaskie
2011-02-14,2011,26.0,Y20-39,PL71,łódzkie
2011-02-14,2011,9.0,Y20-39,PL72,świętokrzyskie
2011-02-14,2011,10.0,Y20-39,PL81,lubelskie
2011-02-14,2011,8.0,Y20-39,PL82,podkarpackie
2011-02-14,2011,29.0,Y20-39,PL9,mazowieckie
2011-02-14,2011,1343.0,Y40-59,PL,Polska
2011-02-14,2011,97.0,Y40-59,PL21,małopolskie
2011-02-14,2011,189.0,Y40-59,PL22,śląskie
2011-02-14,2011,112.0,Y40-59,PL41,wielkopolskie
2011-02-14,2011,59.0,Y40-59,PL42,zachodniopomorskie
2011-02-14,2011,36.0,Y40-59,PL43,lubuskie
2011-02-14,2011,0.0,UNK,PL81,lubelskie
2011-02-14,2011,7.0,Y20-39,PL62,warmińsko-mazurskie
2011-02-14,2011,0.0,UNK,PL72,świętokrzyskie
2011-02-14,2011,229.0,TOTAL,PL84,podlaskie
2011-02-14,2011,0.0,UNK,PL63,pomorskie
2011-02-14,2011,7821.0,TOTAL,PL,Polska
2011-02-14,2011,633.0,TOTAL,PL21,małopolskie
2011-02-14,2011,1018.0,TOTAL,PL22,śląskie
2011-02-14,2011,663.0,TOTAL,PL41,wielkopolskie
2011-02-14,2011,308.0,TOTAL,PL42,zachodniopomorskie
2011-02-14,2011,189.0,TOTAL,PL43,lubuskie
2011-02-14,2011,641.0,TOTAL,PL51,dolnośląskie
2011-02-14,2011,206.0,TOTAL,PL52,opolskie
2011-02-14,2011,386.0,TOTAL,PL61,kujawsko-pomorskie
2011-02-14,2011,260.0,TOTAL,PL62,warmińsko-mazurskie
2011-02-14,2011,372.0,TOTAL,PL63,pomorskie
2011-02-14,2011,650.0,TOTAL,PL71,łódzkie
2011-02-14,2011,297.0,TOTAL,PL72,świętokrzyskie
2011-02-14,2011,462.0,TOTAL,PL81,lubelskie
2011-02-14,2011,404.0,TOTAL,PL82,podkarpackie
2011-02-14,2011,110.0,Y40-59,PL51,dolnośląskie
2011-02-14,2011,1103.0,TOTAL,PL9,mazowieckie
2011-02-14,2011,0.0,UNK,PL,Polska
2011-02-14,2011,0.0,UNK,PL21,małopolskie
2011-02-14,2011,0.0,UNK,PL22,śląskie
2011-02-14,2011,0.0,UNK,PL41,wielkopolskie
2011-02-14,2011,0.0,UNK,PL42,zachodniopomorskie
2011-02-14,2011,0.0,UNK,PL43,lubuskie
2011-02-14,2011,0.0,UNK,PL51,dolnośląskie
2011-02-14,2011,0.0,UNK,PL52,opolskie
2011-02-14,2011,0.0,UNK,PL61,kujawsko-pomorskie
2011-02-14,2011,0.0,UNK,PL62,warmińsko-mazurskie
2011-02-14,2011,0.0,UNK,PL71,łódzkie
2011-02-14,2011,27.0,Y40-59,PL52,opolskie
2011-02-14,2011,8.0,Y20-39,PL63,pomorskie
2011-02-14,2011,60.0,Y40-59,PL62,warmińsko-mazurskie
2011-02-14,2011,79.0,Y_GE80,PL52,opolskie
2011-02-14,2011,135.0,Y_GE80,PL61,kujawsko-pomorskie
2011-02-14,2011,100.0,Y_GE80,PL62,warmińsko-mazurskie
2011-02-14,2011,115.0,Y_GE80,PL63,pomorskie
2011-02-14,2011,244.0,Y_GE80,PL71,łódzkie
2011-02-14,2011,131.0,Y_GE80,PL72,świętokrzyskie
2011-02-14,2011,199.0,Y_GE80,PL81,lubelskie
2011-02-14,2011,153.0,Y_GE80,PL82,podkarpackie
2011-02-14,2011,88.0,Y_GE80,PL84,podlaskie
2011-02-14,2011,454.0,Y_GE80,PL9,mazowieckie
2011-02-14,2011,76.0,Y_LT20,PL,Polska
2011-02-14,2011,6.0,Y_LT20,PL21,małopolskie
2011-02-14,2011,246.0,Y_GE80,PL51,dolnośląskie
2011-02-14,2011,9.0,Y_LT20,PL22,śląskie
2011-02-14,2011,5.0,Y_LT20,PL42,zachodniopomorskie
2011-02-14,2011,4.0,Y_LT20,PL43,lubuskie
2011-02-14,2011,4.0,Y_LT20,PL51,dolnośląskie
2011-02-14,2011,1.0,Y_LT20,PL52,opolskie
2011-02-14,2011,2.0,Y_LT20,PL61,kujawsko-pomorskie
2011-02-14,2011,4.0,Y_LT20,PL62,warmińsko-mazurskie
2011-02-14,2011,4.0,Y_LT20,PL63,pomorskie
2011-02-14,2011,7.0,Y_LT20,PL71,łódzkie
2011-02-14,2011,2.0,Y_LT20,PL72,świętokrzyskie
2011-02-14,2011,7.0,Y_LT20,PL81,lubelskie
2011-02-14,2011,5.0,Y_LT20,PL82,podkarpackie
2011-02-14,2011,0.0,Y_LT20,PL84,podlaskie
2011-02-14,2011,5.0,Y_LT20,PL41,wielkopolskie
2011-02-14,2011,63.0,Y_GE80,PL43,lubuskie
2011-02-14,2011,11.0,Y_LT20,PL9,mazowieckie
2011-02-14,2011,242.0,Y_GE80,PL41,wielkopolskie
2011-02-14,2011,98.0,Y_GE80,PL42,zachodniopomorskie
2011-02-14,2011,81.0,Y40-59,PL63,pomorskie
2011-02-14,2011,111.0,Y40-59,PL71,łódzkie
2011-02-14,2011,46.0,Y40-59,PL72,świętokrzyskie
2011-02-14,2011,68.0,Y40-59,PL81,lubelskie
2011-02-14,2011,69.0,Y40-59,PL82,podkarpackie
2011-02-14,2011,38.0,Y40-59,PL84,podlaskie
2011-02-14,2011,178.0,Y40-59,PL9,mazowieckie
2011-02-14,2011,3233.0,Y60-79,PL,Polska
2011-02-14,2011,240.0,Y60-79,PL21,małopolskie
2011-02-14,2011,450.0,Y60-79,PL22,śląskie
2011-02-14,2011,293.0,Y60-79,PL41,wielkopolskie
2011-02-14,2011,138.0,Y60-79,PL42,zachodniopomorskie
2011-02-14,2011,81.0,Y60-79,PL43,lubuskie
2011-02-14,2011,62.0,Y40-59,PL61,kujawsko-pomorskie
2011-02-14,2011,95.0,Y60-79,PL52,opolskie
2011-02-14,2011,263.0,Y60-79,PL51,dolnośląskie
2011-02-14,2011,339.0,Y_GE80,PL22,śląskie
2011-02-14,2011,277.0,Y_GE80,PL21,małopolskie
2011-02-14,2011,2963.0,Y_GE80,PL,Polska
2011-02-14,2011,93.0,Y60-79,PL84,podlaskie
2011-02-14,2011,169.0,Y60-79,PL82,podkarpackie
2011-02-14,2011,431.0,Y60-79,PL9,mazowieckie
2011-02-14,2011,109.0,Y60-79,PL72,świętokrzyskie
2011-02-14,2011,262.0,Y60-79,PL71,łódzkie
2011-02-14,2011,164.0,Y60-79,PL63,pomorskie
2011-02-14,2011,89.0,Y60-79,PL62,warmińsko-mazurskie
2011-02-14,2011,178.0,Y60-79,PL61,kujawsko-pomorskie
2011-02-14,2011,178.0,Y60-79,PL81,lubelskie
2011-02-21,2011,13.0,Y20-39,PL42,zachodniopomorskie
2011-02-21,2011,2.0,Y20-39,PL52,opolskie
2011-02-21,2011,17.0,Y20-39,PL51,dolnośląskie
2011-02-21,2011,9.0,Y20-39,PL43,lubuskie
2011-02-21,2011,14.0,Y20-39,PL41,wielkopolskie
2011-02-21,2011,0.0,UNK,PL82,podkarpackie
2011-02-21,2011,14.0,Y20-39,PL21,małopolskie
2011-02-21,2011,216.0,Y20-39,PL,Polska
2011-02-21,2011,0.0,UNK,PL9,mazowieckie
2011-02-21,2011,0.0,UNK,PL84,podlaskie
2011-02-21,2011,34.0,Y20-39,PL22,śląskie
2011-02-21,2011,14.0,Y20-39,PL61,kujawsko-pomorskie
2011-02-21,2011,10.0,Y20-39,PL82,podkarpackie
2011-02-21,2011,4.0,Y20-39,PL63,pomorskie
2011-02-21,2011,16.0,Y20-39,PL71,łódzkie
2011-02-21,2011,8.0,Y20-39,PL72,świętokrzyskie
2011-02-21,2011,16.0,Y20-39,PL81,lubelskie
2011-02-21,2011,0.0,UNK,PL81,lubelskie
2011-02-21,2011,5.0,Y20-39,PL84,podlaskie
2011-02-21,2011,31.0,Y20-39,PL9,mazowieckie
2011-02-21,2011,1295.0,Y40-59,PL,Polska
2011-02-21,2011,88.0,Y40-59,PL21,małopolskie
2011-02-21,2011,172.0,Y40-59,PL22,śląskie
2011-02-21,2011,105.0,Y40-59,PL41,wielkopolskie
2011-02-21,2011,65.0,Y40-59,PL42,zachodniopomorskie
2011-02-21,2011,27.0,Y40-59,PL43,lubuskie
2011-02-21,2011,9.0,Y20-39,PL62,warmińsko-mazurskie
2011-02-21,2011,0.0,UNK,PL72,świętokrzyskie
2011-02-21,2011,0.0,UNK,PL43,lubuskie
2011-02-21,2011,0.0,UNK,PL63,pomorskie
2011-02-21,2011,117.0,Y40-59,PL51,dolnośląskie
2011-02-21,2011,7935.0,TOTAL,PL,Polska
2011-02-21,2011,599.0,TOTAL,PL21,małopolskie
2011-02-21,2011,1014.0,TOTAL,PL22,śląskie
2011-02-21,2011,651.0,TOTAL,PL41,wielkopolskie
2011-02-21,2011,335.0,TOTAL,PL42,zachodniopomorskie
2011-02-21,2011,196.0,TOTAL,PL43,lubuskie
2011-02-21,2011,636.0,TOTAL,PL51,dolnośląskie
2011-02-21,2011,214.0,TOTAL,PL52,opolskie
2011-02-21,2011,395.0,TOTAL,PL61,kujawsko-pomorskie
2011-02-21,2011,264.0,TOTAL,PL62,warmińsko-mazurskie
2011-02-21,2011,388.0,TOTAL,PL63,pomorskie
2011-02-21,2011,0.0,UNK,PL71,łódzkie
2011-02-21,2011,700.0,TOTAL,PL71,łódzkie
2011-02-21,2011,491.0,TOTAL,PL81,lubelskie
2011-02-21,2011,263.0,TOTAL,PL84,podlaskie
2011-02-21,2011,1127.0,TOTAL,PL9,mazowieckie
2011-02-21,2011,0.0,UNK,PL,Polska
2011-02-21,2011,0.0,UNK,PL21,małopolskie
2011-02-21,2011,0.0,UNK,PL22,śląskie
2011-02-21,2011,0.0,UNK,PL41,wielkopolskie
2011-02-21,2011,0.0,UNK,PL42,zachodniopomorskie
2011-02-21,2011,0.0,UNK,PL51,dolnośląskie
2011-02-21,2011,0.0,UNK,PL52,opolskie
2011-02-21,2011,0.0,UNK,PL61,kujawsko-pomorskie
2011-02-21,2011,0.0,UNK,PL62,warmińsko-mazurskie
2011-02-21,2011,303.0,TOTAL,PL72,świętokrzyskie
2011-02-21,2011,359.0,TOTAL,PL82,podkarpackie
2011-02-21,2011,36.0,Y40-59,PL52,opolskie
2011-02-21,2011,50.0,Y40-59,PL62,warmińsko-mazurskie
2011-02-21,2011,64.0,Y_GE80,PL52,opolskie
