JPT,powiat,70+ lat,12-19 lat,20-39 lat,40-59 lat,60-69 lat,population,total_full,percent full,total_1d,nazwa,wojew,typ_p
JPT_2013033,wysokomazowiecki,608,92,582,836,527,6318,2271,"35,9",2645,Czyżew,podlaskie,<20k
JPT_2464011,Częstochowa,25917,4147,21546,34360,24691,217530,100048,46,110661,Częstochowa,śląskie,>100k
JPT_3217023,wałecki,415,95,408,652,486,4871,1762,"36,2",2056,Człopa,zachodniopomorskie,<20k
JPT_2203011,człuchowski,1554,341,1251,2044,1707,13479,6438,"47,8",6897,Człuchów,pomorskie,<20k
JPT_2203032,człuchowski,611,221,943,1474,796,11215,3625,"32,3",4045,Człuchów,pomorskie,<20k
JPT_2604053,kielecki,922,262,1526,2213,1239,15828,5384,34,6162,Daleszyce,świętokrzyskie,<20k
JPT_1011012,poddębicki,339,71,354,532,346,3920,1392,"35,5",1642,Dalików,łódzkie,<20k
JPT_3028022,wągrowiecki,378,77,518,644,508,5304,1860,"35,1",2125,Damasławek,wielkopolskie,<20k
JPT_2212022,słupski,354,85,527,794,578,6080,2138,"35,2",2338,Damnica,pomorskie,<20k
JPT_3213011,sławieński,1614,235,1243,2106,1616,13574,6204,"45,7",6814,Darłowo,zachodniopomorskie,<20k
JPT_3213032,sławieński,455,121,669,1134,664,7965,2727,"34,2",3043,Darłowo,zachodniopomorskie,<20k
JPT_1004022,łęczycki,372,79,336,511,360,3827,1301,34,1658,Daszyna,łódzkie,<20k
JPT_2203043,człuchowski,757,167,703,1096,777,8959,3209,"35,8",3501,Debrzno,pomorskie,<20k
JPT_0801032,gorzowski,642,267,999,1705,821,10140,3978,"39,2",4434,Deszczno,lubuskie,<20k
JPT_1021032,brzeziński,435,48,417,658,408,4446,1684,"37,9",1966,Dmosin,łódzkie,<20k
JPT_1209013,myślenicki,870,274,1617,2162,1218,15346,5455,"35,5",6141,Dobczyce,małopolskie,<20k
JPT_0806013,strzelecko-drezdenecki,646,148,580,993,697,6462,2784,"43,1",3064,Dobiegniew,lubuskie,<20k
JPT_1207032,limanowski,580,105,752,1075,664,10037,2745,"27,3",3176,Dobra,małopolskie,<20k
JPT_3027033,turecki,485,72,426,759,512,6067,1921,"31,7",2254,Dobra,wielkopolskie,<20k
JPT_3218013,łobeski,366,47,277,530,400,4353,1377,"31,6",1620,Dobra,zachodniopomorskie,<20k
JPT_3211012,policki,1377,995,3334,5841,1947,25061,12445,"49,7",13494,Dobra (Szczecińska),zachodniopomorskie,20k-50k
JPT_0403032,bydgoski,857,372,1300,2116,1056,11958,5013,"41,9",5701,Dobrcz,kujawsko-pomorskie,<20k
JPT_1412062,miński,478,92,594,875,516,5970,2301,"38,5",2555,Dobre,mazowieckie,<20k
JPT_0411032,radziejowski,501,85,560,792,614,5296,2309,"43,6",2552,Dobre,kujawsko-pomorskie,<20k
JPT_2814033,olsztyński,1299,237,1145,1852,1458,15723,5209,"33,1",5991,Dobre Miasto,warmińsko-mazurskie,<20k
JPT_1608013,oleski,692,118,610,922,578,9737,2670,"27,4",2920,Dobrodzień,opolskie,<20k
JPT_0219032,świdnicki (dolnośląskie),397,82,364,704,515,5173,1913,37,2062,Dobromierz,dolnośląskie,<20k
JPT_0214032,oleśnicki,502,104,751,1053,651,6886,2688,39,3061,Dobroszyce,dolnośląskie,<20k
JPT_1008042,pabianicki,607,145,706,1141,653,7802,2912,"37,3",3252,Dobroń,łódzkie,<20k
JPT_1012022,radomszczański,309,79,401,646,331,4463,1526,"34,2",1766,Dobryszyce,łódzkie,<20k
JPT_3214033,stargardzki,413,95,456,740,519,4762,1970,"41,4",2223,Dobrzany,zachodniopomorskie,<20k
JPT_1609032,opolski (opolskie),645,168,910,1371,593,9523,3457,"36,3",3687,Dobrzeń Wielki,opolskie,<20k
JPT_3020033,pleszewski,685,180,805,1233,741,8093,3170,"39,2",3644,Dobrzyca,wielkopolskie,<20k
JPT_2002032,białostocki,663,134,773,1422,713,9619,3472,"36,1",3706,Dobrzyniewo Duże,podlaskie,<20k
JPT_0408043,lipnowski,550,106,624,999,682,7505,2377,"31,7",2961,Dobrzyń nad Wisłą,kujawsko-pomorskie,<20k
JPT_3214042,stargardzki,566,121,647,982,682,7700,2537,"32,9",2998,Dolice,zachodniopomorskie,<20k
JPT_3026023,śremski,424,111,540,825,495,5908,1859,"31,5",2395,Dolsk,wielkopolskie,<20k
JPT_1426012,siedlecki,164,16,152,278,176,2620,671,"25,6",786,Domanice,mazowieckie,<20k
JPT_1005042,łowicki,428,74,438,649,406,4653,1838,"39,5",1995,Domaniewice,łódzkie,<20k
JPT_0215022,oławski,434,113,520,859,462,5132,2121,"41,3",2388,Domaniów,dolnośląskie,<20k
JPT_1802022,brzozowski,327,30,305,465,323,6055,1273,21,1450,Domaradz,podkarpackie,<20k
JPT_1606012,namysłowski,327,62,275,444,362,3573,1335,"37,4",1470,Domaszowice,opolskie,<20k
JPT_3025012,średzki (wielkopolskie),207,64,419,512,297,3180,1298,"40,8",1499,Dominowo,wielkopolskie,<20k
JPT_3021052,poznański,1556,1312,5134,6453,2104,29328,14915,"50,9",16559,Dopiewo,wielkopolskie,20k-50k
JPT_0603042,chełmski,427,51,359,625,458,6321,1747,"27,6",1920,Dorohusk,lubelskie,<20k
JPT_3018022,ostrzeszowski,383,75,448,692,416,5373,1701,"31,7",2014,Doruchów,wielkopolskie,<20k
JPT_0604022,hrubieszowski,527,59,343,632,538,5265,1746,"33,2",2099,Dołhobyczów,lubelskie,<20k
JPT_0414022,świecki,494,153,625,971,687,7190,2582,"35,9",2930,Dragacz,kujawsko-pomorskie,<20k
JPT_3202033,choszczeński,461,103,431,699,586,4993,1989,"39,8",2280,Drawno,zachodniopomorskie,<20k
JPT_3002032,czarnkowsko-trzcianecki,467,81,491,781,525,5765,1987,"34,5",2345,Drawsko,wielkopolskie,<20k
JPT_3203023,drawski,1661,347,1499,2503,1790,17008,7143,42,7800,Drawsko Pomorskie,zachodniopomorskie,<20k
JPT_0601042,bialski,396,42,278,453,333,5271,1378,"26,1",1502,Drelów,lubelskie,<20k
JPT_0806023,strzelecko-drezdenecki,1546,308,1427,2279,1580,17009,6224,"36,6",7140,Drezdenko,lubuskie,<20k
JPT_1419053,płocki,543,148,649,1011,550,7811,2474,"31,7",2901,Drobin,mazowieckie,<20k
JPT_2010023,siemiatycki,655,41,382,558,465,6146,1899,"30,9",2101,Drohiczyn,podlaskie,<20k
JPT_1001032,bełchatowski,395,51,347,580,431,5220,1601,"30,7",1804,Drużbice,łódzkie,<20k
JPT_1201032,bocheński,507,67,586,818,504,6494,2169,"33,4",2482,Drwinia,małopolskie,<20k
JPT_1007023,opoczyński,1070,149,994,1467,905,10384,4052,39,4585,Drzewica,łódzkie,<20k
JPT_0414032,świecki,315,99,400,674,375,4889,1553,"31,8",1863,Drzycim,kujawsko-pomorskie,<20k
JPT_2818022,gołdapski,272,38,184,341,235,2857,980,"34,3",1070,Dubeninki,warmińsko-mazurskie,<20k
JPT_2005052,hajnowski,213,9,45,128,88,1433,448,"31,3",483,Dubicze Cerkiewne,podlaskie,<20k
JPT_1813022,przemyski,662,87,578,978,552,9139,2539,"27,8",2857,Dubiecko,podkarpackie,<20k
JPT_0603052,chełmski,224,12,138,279,258,2310,831,36,911,Dubienka,lubelskie,<20k
JPT_1807023,krośnieński (podkarpackie),969,146,873,1377,999,14476,3965,"27,4",4364,Dukla,podkarpackie,<20k
JPT_3024022,szamotulski,647,233,1086,1474,785,9179,3454,"37,6",4225,Duszniki,wielkopolskie,<20k
JPT_0208011,kłodzki,567,64,303,566,428,4422,1763,"39,9",1928,Duszniki-Zdrój,dolnośląskie,<20k
JPT_2609022,sandomierski,836,103,722,1229,831,8650,3464,40,3721,Dwikozy,świętokrzyskie,<20k
JPT_1802032,brzozowski,367,47,417,656,406,7886,1726,"21,9",1893,Dydnia,podkarpackie,<20k
JPT_3208022,kołobrzeski,476,131,612,960,625,5609,2532,"45,1",2804,Dygowo,zachodniopomorskie,<20k
JPT_1816011,rzeszowski,446,81,480,680,471,6063,2017,"33,3",2158,Dynów,podkarpackie,<20k
JPT_1816052,rzeszowski,501,54,406,749,455,6836,2003,"29,3",2165,Dynów,podkarpackie,<20k
JPT_2814042,olsztyński,781,343,1371,2291,1178,12274,5414,"44,1",5964,Dywity,warmińsko-mazurskie,<20k
JPT_2010032,siemiatycki,256,24,138,242,167,2688,780,29,827,Dziadkowice,podlaskie,<20k
JPT_0214042,oleśnicki,299,71,382,545,363,4598,1439,"31,3",1660,Dziadowa Kłoda,dolnośląskie,<20k
JPT_2803011,działdowski,1922,494,2378,3621,2499,21145,9969,"47,1",10914,Działdowo,warmińsko-mazurskie,20k-50k
JPT_2803022,działdowski,566,204,904,1343,740,9831,3218,"32,7",3757,Działdowo,warmińsko-mazurskie,<20k
JPT_2608013,pińczowski,591,68,467,708,507,4836,2019,"41,7",2341,Działoszyce,świętokrzyskie,<20k
JPT_1009013,pajęczański,1052,195,1281,1855,1200,12346,5230,"42,4",5583,Działoszyn,łódzkie,<20k
JPT_2206022,kościerski,268,99,446,652,346,4425,1676,"37,9",1811,Dziemiany,pomorskie,<20k
JPT_1413022,mławski,276,69,261,407,252,3039,1091,"35,9",1265,Dzierzgowo,mazowieckie,<20k
JPT_2216013,sztumski,624,181,863,1190,875,9210,3237,"35,1",3733,Dzierzgoń,pomorskie,<20k
JPT_0607032,kraśnicki,404,58,359,583,421,5236,1596,"30,5",1825,Dzierzkowice,lubelskie,<20k
JPT_1420052,płoński,277,51,310,440,281,3586,1189,"33,2",1359,Dzierzążnia,mazowieckie,<20k
JPT_0202021,dzierżoniowski,4088,562,2652,4283,3397,32869,13441,"40,9",14982,Dzierżoniów,dolnośląskie,20k-50k
JPT_0202052,dzierżoniowski,606,120,630,1089,778,9013,2876,"31,9",3223,Dzierżoniów,dolnośląskie,<20k
JPT_1806062,kolbuszowski,285,35,268,418,246,6480,1103,17,1252,Dzikowiec,podkarpackie,<20k
JPT_3207013,kamieński,446,90,401,729,493,3939,1942,"49,3",2159,Dziwnów,zachodniopomorskie,<20k
JPT_0605032,janowski,437,22,308,564,335,6161,1451,"23,6",1666,Dzwola,lubelskie,<20k
JPT_3009043,kolski,516,55,500,714,520,6251,1900,"30,4",2305,Dąbie,wielkopolskie,<20k
JPT_0802042,krośnieński (lubuskie),308,73,444,734,489,4923,1828,"37,1",2048,Dąbie,lubuskie,<20k
JPT_0409012,mogileński,316,72,409,606,371,4607,1380,30,1774,Dąbrowa,kujawsko-pomorskie,<20k
JPT_1609022,opolski (opolskie),632,140,786,1164,754,8252,3235,"39,2",3476,Dąbrowa,opolskie,<20k
JPT_2011013,sokólski,1053,77,763,1256,941,11169,3816,"34,2",4090,Dąbrowa Białostocka,podlaskie,<20k
JPT_0407022,inowrocławski,430,133,563,842,502,5094,2254,"44,2",2470,Dąbrowa Biskupia,kujawsko-pomorskie,<20k
JPT_0403022,bydgoski,535,208,812,1267,749,8415,3107,"36,9",3571,Dąbrowa Chełmińska,kujawsko-pomorskie,<20k
JPT_2465011,Dąbrowa Górnicza,12780,2661,12258,20017,14753,118285,57524,"48,6",62470,Dąbrowa Górnicza,śląskie,>100k
JPT_1204023,dąbrowski,1306,227,1463,2103,1316,21187,5716,27,6415,Dąbrowa Tarnowska,małopolskie,20k-50k
JPT_2404022,częstochowski,373,33,246,498,375,3848,1315,"34,2",1525,Dąbrowa Zielona,śląskie,<20k
JPT_1002032,kutnowski,163,20,150,221,156,1897,623,"32,8",710,Dąbrowice,łódzkie,<20k
JPT_1434052,wołomiński,512,152,771,1173,691,8188,2862,35,3299,Dąbrówka,mazowieckie,<20k
JPT_2815022,ostródzki,307,90,363,608,356,4235,1446,"34,1",1724,Dąbrówno,warmińsko-mazurskie,<20k
JPT_1412052,miński,678,220,1140,1724,777,10684,3943,"36,9",4539,Dębe Wielkie,mazowieckie,<20k
JPT_1803011,dębicki,3926,596,3635,5485,4253,45189,16704,37,17895,Dębica,podkarpackie,20k-50k
JPT_1803042,dębicki,1603,303,1771,2915,1608,25880,7484,"28,9",8200,Dębica,podkarpackie,20k-50k
JPT_0616011,rycki,1756,305,1667,2398,1797,15887,7191,"45,3",7923,Dęblin,lubelskie,<20k
JPT_2212032,słupski,681,179,790,1324,861,9495,3361,"35,4",3835,Dębnica Kaszubska,pomorskie,<20k
JPT_1202042,brzeski (małopolskie),924,156,1080,1541,877,14751,3989,27,4578,Dębno,małopolskie,<20k
JPT_3210033,myśliborski,1503,276,1479,2470,1719,20386,6607,"32,4",7448,Dębno,zachodniopomorskie,20k-50k
JPT_0613012,parczewski,269,34,246,355,303,3880,1048,27,1207,Dębowa Kłoda,lubelskie,<20k
JPT_0417022,wąbrzeski,228,31,223,441,211,3154,1011,"32,1",1134,Dębowa Łąka,kujawsko-pomorskie,<20k
JPT_2403062,cieszyński,378,132,593,851,494,5845,2167,"37,1",2448,Dębowiec,śląskie,<20k
JPT_1805032,jasielski,544,62,454,878,504,8844,2255,"25,5",2442,Dębowiec,podkarpackie,<20k
JPT_1435022,wyszkowski,577,95,559,975,547,7768,2284,"29,4",2753,Długosiodło,mazowieckie,<20k
JPT_0223022,wrocławski,2210,1175,5945,7047,2757,35144,17279,"49,2",19135,Długołęka,dolnośląskie,20k-50k
JPT_1008032,pabianicki,422,96,402,678,411,4692,1774,"37,8",2009,Dłutów,łódzkie,<20k
JPT_2817022,szczycieński,481,69,466,816,580,6463,2195,34,2412,Dźwierzuty,warmińsko-mazurskie,<20k
JPT_2861011,Elbląg,12763,2558,12079,18014,13206,118582,52929,"44,6",58620,Elbląg,warmińsko-mazurskie,>100k
JPT_2804012,elbląski,413,162,657,1072,689,7593,2558,"33,7",2993,Elbląg,warmińsko-mazurskie,<20k
JPT_2805011,ełcki,4578,894,4930,7170,5133,61903,20654,"33,4",22705,Ełk,warmińsko-mazurskie,50k-100k
JPT_2805022,ełcki,565,137,775,1301,769,11910,3167,"26,6",3547,Ełk,warmińsko-mazurskie,<20k
JPT_0418072,włocławski,599,228,915,1689,891,10178,3895,"38,3",4322,Fabianki,kujawsko-pomorskie,<20k
JPT_0606022,krasnostawski,431,35,284,490,349,4549,1401,"30,8",1589,Fajsławice,lubelskie,<20k
JPT_2605012,konecki,495,46,342,566,420,4328,1543,"35,7",1869,Fałków,świętokrzyskie,<20k
JPT_2012022,suwalski,346,33,258,419,346,4212,1248,"29,6",1402,Filipów,podlaskie,<20k
JPT_0608032,lubartowski,430,51,320,521,370,5840,1536,"26,3",1692,Firlej,lubelskie,<20k
JPT_0602053,biłgorajski,526,77,338,619,457,6059,1740,"28,7",2017,Frampol,lubelskie,<20k
JPT_1813032,przemyski,358,49,328,576,378,5393,1483,"27,5",1689,Fredropol,podkarpackie,<20k
JPT_2802033,braniewski,306,40,310,496,352,3515,1382,"39,3",1504,Frombork,warmińsko-mazurskie,<20k
JPT_1819022,strzyżowski,544,73,551,795,533,10338,2234,"21,6",2496,Frysztak,podkarpackie,<20k
JPT_1018032,wieruszowski,484,72,501,860,513,6096,2274,"37,3",2430,Galewice,łódzkie,<20k
JPT_1407012,kozienicki,470,51,394,703,514,5019,1911,"38,1",2132,Garbatka-Letnisko,mazowieckie,<20k
JPT_0609042,lubelski,596,127,737,1113,686,9048,2832,"31,3",3259,Garbów,lubelskie,<20k
JPT_2207022,kwidzyński,470,132,556,941,609,8387,2265,27,2708,Gardeja,pomorskie,<20k
JPT_1403011,garwoliński,1667,377,2051,2758,1693,17548,7619,"43,4",8546,Garwolin,mazowieckie,<20k
JPT_1403042,garwoliński,813,253,1363,1874,918,13371,4466,"33,4",5221,Garwolin,mazowieckie,<20k
JPT_2412022,rybnicki,827,267,977,1554,824,9856,4085,"41,4",4449,Gaszowice,śląskie,<20k
JPT_0216022,polkowicki,266,58,270,493,334,3959,1255,"31,7",1421,Gaworzyce,dolnośląskie,<20k
JPT_1811042,mielecki,210,32,180,301,164,2722,788,"28,9",887,Gawłuszowice,podkarpackie,<20k
JPT_1814032,przeworski,327,51,283,492,305,4576,1344,"29,4",1458,Gać,podkarpackie,<20k
JPT_2261011,Gdańsk,57007,14243,83960,82732,45136,470805,262118,"55,7",283079,Gdańsk,pomorskie,>100k
